Video ID,Title,Comment
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,"*The Quint* : jk crisis.

I wish Hindustan bhau see this title. 😂😂😂"
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,70 sal ki gulami khatm. Ab Hindu/Muslim /Sikh/Isai sab Kashmir main rojgar kar sakainge or Naukri pa sakainge or jameen jaydad kharid sakainge or Kashmiri Pandit  ki chhini hui jaydad unko wapis mil sakegi.
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Jai ho motabhai 👍
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,"8 th August...15 th August...and now...5 th August...should call SUNRISE DAY IN NORTH.



SURYOUDAY DIN...5TH AUGUST"
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,"Look at the opposition
And they want to lead India 
First of all learn to behave"
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,"did someone die here, why are these congis crying like they have lost their husband?"
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,It memorized me...... My school class room...
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,This is to Quint🖕
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Bharat Mata Ki jai
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,India great country but they don’t follow Mahatma Gandhi.  Learn to live in peace with all religions
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,India already knows that quint is totally anti India communists & Islamic party.
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,It's not the crisis but resolution of crisis. Bdw what's up with all those wolves howling in the background. I didn't know parliament allowed them. Lol
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Why people are barking in background
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,"Amit shah should carry a revolver in hand and shoot if any opposition open his mouth ,because they are the big terrorist in our country .
Bjp i am with u .🇮🇳"
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Ye chutiya channal hai dislike karo Ise or  modi hai to Mumkin hai
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,i think this will create divission by religion in india
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,iske baad kashmiri panditon ko wahan pe bsaana h
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,"सूद समेत 15 लाख वसूल।
ठोको लाइक"
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,😂 😂 😂 Congress and opposition are crying.
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Whats the Crisis? watch out your News Title!
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Modi modi
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Support BJP support Amit shah ji
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Its a good decision ever for j&k
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Houling will not help these parliamentarians should understand. Atleast they should let Home Minister speak
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Good decision by government 👌
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Full support India 🇮🇳 Modiji government 🇮🇳👍💪❤️🇮🇳🇮🇳🇮🇳🇮🇳💪💪💪
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Gaand jali na Quint teri
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,At last a good work done by Useless Modi Govt.
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,"What problem this quint has with government. It speaks against govt always.
It is my request to all viewers avoid this horrible channel."
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Gaddar party Congress
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Sardar patel 2.0 great job. Hatsoff to you Amit shah ji
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,"CRISIS!!!!
Are you guys presenting pakistani point of view??"
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Sant raho
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Lelelellelel😂😂😂
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,"So you first declare J&K as UT which means not legislative assembly.
Then you issue presidential order to repeal 370. No consent required from Leg. Assembly then, because there is none. Well let's wait and watch"
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,BJP INDIA K KITNAY TOKRAY KERWAIEGE TUM LOG DEHKNA ISKO ISS BAR BHI ISHE MAQSAD K LIYE LAYA GAYA HY SHURUAAT HO CHUKI
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Aise reason ke vajah se congress nestanabut ho jayegi bahut jald
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Modi hee tho manikin hey... Bro don't care...
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,All the MPs who disturbs the LS/RS should be not allowed to sit. They make such an expensive Meetings irrelevant. Chairman should remove all those who disturbs anyone who is speaking. Everyone should given chance to speak with respect. All those narabazi should be banished from lok sabha and rajya sabha.
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Kon hee beee havaj in middle...
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Cry me a river. . .  Baby. . .
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Unprofessional behaviour shown by the opposition & We call them leaders.
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Namo namo modi ji
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,We with bjp we support of scrap 370 and 35a
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Thats a good move
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,J&k crisis🙄 what are you talking about quint??
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,phat rahi hai saalo ki...chil kaue ke tara guhaar laga rahe hain...
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Its a very good decision...ab dekho kashmir ka issue solve hoga
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,JAI HIND 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,vaiko dumb bcz of him soldiers dying..
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,what  d hell vid is interrupt
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Love you 😍 India 🇮🇳 from Afghanistan 🇦🇫 zindabad India ab Pakistan 😂😂😂😂😂
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Terrorized India
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,It means u desperately need burnol to alleviate the pain of ur burning ass...🍑🔥
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,"Nare lagane se kuch ni hone wala, dum hai to diplomacy se jeet ke dikhao.. be diplomat, keep self respect."
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Sale desh ke gaddar ro rahe hai aj.... 😂😂😂😂 Narendra modi zindabad
-Ur-Lud23eQ,Kashmir Bifurcation: Modi Govt Proposes Revocation of Article 370 and Article 35A,Har har mahadev
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,People like sinha have only one aim in life- to be at high position in politics. For that they can betray even their nation. Shame.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"When he is in bjp and minister of nda govt. Then he draft bill for abrogation of article 370, then he hail abrogation of 370 at daily basis."
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"It is ok for him the death of 42,000 persons. hypocrite"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,will of only kashmiris is not with GOI  whereas jammu and ladakhi welcome this
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Ja bhai ja apna kaam kar.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,achanak back sound aane laga mujhe laga budde ka mute porn video chalu ho gaya... Idiot budda...
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,This idiot was in BJP whose agenda it was from decade....and Atalji's dream... Ye budda sathiya aya hai...
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Dirty FM and external affairs minister ever. There is no unrest in Kashmir. It is not an international issue. And you cannot hate something for the sake of hating. You days were gone by and you did not do anything when u were in power and you will never come back to power in future. Kashmir is at peace now and all are happy.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"What we need to if pakistan passes a resolution as POK as a integral part of pakistan, We need to integrate that also with UT Kashmir."
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,I was confused about this decision .. after knowing this man is against it.. I m feeling this is right decision now...
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Why cant this jackass keep his mouth shut as whenever he opens it only pure drivel gushes out.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Gaddar
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Implications are clear Sir , opportunist are exposed and bare truth is in open for people like you to learn . provided u want to learn and be sensible.. fake fake fake news #quint"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Educated illiterate
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Give him any post 
Govt steps will turn all good"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Chutiye chup.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Implementation of this amendment has serious affects on kashmirs. There is issue in kashmir, it will provoke Pakistani army as well as jihadis. Results will be like 1999 war where half of the kashmir becomes a PoK. So it is on Indian gov."
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,What he is saying right now is the truth. All indian should consider his advices and think about the kashmir. This government is making kashmir  Palestine.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,lagta hain modi ne isko barabar daba k suar se chudwaya tha.. bohot dard hua tha randi yashwant ko isiliye abhi tak dard nahi bhula paya ... bohot gussa hain modi k upar.. hahahahaha
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"#JumptoKashmirDemographics · About 96.4% of the population of the Jammu & Kashmir valley are Muslims followed by Hindus (2.45%) and Sikhs (0.98%) and others (0.17%)
I Ask Where is Justice ? What Freedom Given ? 
If Freedom Ok Give us our Own State Of Kashmir 
Country of Kashmir 
Our Own Army ,Borders,Loc's Line of Controls Just like when you got your Freedom from :
Independence Day marks the End of UK British rule in 1947 and the establishment of a free and independent Indian nation.

KASHMIR Independence Day marks the end of INDIA Rule in 2019 and the Establishment of a free and Independent Nation of Kashmir Nation."
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Modi ne iske laude laga diye....      #UnitedIndia
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Modi is a terrorist
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,It's miracle thatIn spite of people like Sinha and daulat  we survived.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Shame on Yashwant
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Ye chutiya ka comment kyun lete ho....personel grudge se bhara hau hai.....
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"I do agree that the people of J&K should be consulted and taken to consensus  b4 making such an important move but jaswant ji how many years will India take to win the heart and mind of J&K? After more than 70 years India has failed in winning the trust and sentiments of pakistan occupied kashmiri people. The people of Jammu and ladakh are happy with this move, let the govt bring more development and opportunities for the common people to advance and flourish with their life."
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Modi has given birth to Hindu Taliban
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,The biggest chameleon in the Indian Politics.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Very true sir
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,😂😂😂Hey man say it straight naaa....give ticket to lok sabha to my son  and i will be in your favour
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Nothing bad will happen only good will happen ....you will see in couple of months .... 
Mr sinha ... Pls for god sake don't be so negative and extra slow ... 
You have to go extra mile to make revaluation ... And exactly today is the same day we saw under leadership of pm  narendra modi and  home minister amit shah.... Hatts of to them .... Be proud... Rather than criticize....."
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Whats wrong with you mr sinha with respect to you.... In old bjp .... No body took bolt steps ... And some one now in posssition to take strong and bolt steps and you are against now... .... Realy very sorry for   your tortise moves in your time and now having these  words for your own party young leaders and rulers of india ... Indeed very sad .
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,padhe likhe gawaar..
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Someone please advice this man to act "" in favor "" of BJP... Even the opposition don't believe his any words against this govt... He is taking everyone for a ride. Strange way of party loyalty.."
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,A sulking rebel who has lost relevance.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,And this idiot was in our cabinet once upon a time ? Glad he's gooonnne. Now bark.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"They will not... Their backdoor to get Pakistani got closed, isi fund screwed"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,We have Hindustan with us.....
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,These is why he was kicked out from party. Why history of 500 year only why not of 2500 year when it was the Hindu land.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,This time is best for India for the removal of article 370 from all point of view
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,I can  believe this how big is our personal matter then our duty of country  यह इंसान  आज अंधा हो गया है
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Mr Sinha's words are not acceptable,we have spent much to Kashmir, this should be corrected and Mr Modi has done this.we should have the patience to wait to see the development in Kashmir.POK should also to be included in our country."
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,What do u mean by people of India..? Is it each of 1 billion people or Jawahar Lal alone? I as an individual person of India never agree to assure Fellow JK citizen to have a different status or power..! What rubbish u talk Yash.. your age doesn’t justify your logic and view
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Shame Shame for such comments.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Lakhs of dalit community who were living without any identity without citizenship despite living there for decades without any rights ARE CELEBRATING TODAY
#RADHIKA GILL story"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Sinha aaj kal tera haal kutte se bura he no one care what you think, bhudape me yu roj ghadhe se jyada ijjat mat gava, tere bhok ne se kisy ko fark nahi padta, desh tum dono sinha ko jan chuke he"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Yaswanth Sinha is a sore loser....shame on him
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Gadar of bjp party
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Foolish guy
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Sitting remotely somewhere in Jharkhand Mr Sinha is passing judgement on the 'will of the people' of India and saying that revocation of Article 370 being voted with 367 vs 72 is not will of the people. The necessary condition of this to happen is that anchor of the program has to be person of average to lower intellect
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Its a historic decision for sure, but a 'masterstroke' or  'blunder' only time will tell. Will it prosper the paradise or create a Syria next door only time will tell. Right now, it's taken for the good of people who are actually locked in their homes in stone-age, guess everyone sees this as right way?? Or someone with 56' inch did not want to take right but difficult path of getting it passed through assembly first by popular support or some deals. Either way, this will impact future generations for sure and 50 years down the line, Modi/Shah will be remembered as the resolver or cause of 'current situation' of that time. Lets wait and watch until then !!!"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,the people of kashmir were promised by india true but when kashmir acceded to india didnt the people of kashmir included all(kashmiri pandits as well)..the very essence of kashmiriyat ended in 1990 itself when mass exodus of k.pandits happened..well the kashmiris when themselves didnt cared abt the kashmiris then wht to expect from them..all wht i knw is the present day kashmiris are just blinded by radical islamic thoughts and nthn else..so y should regions like leh laddakh and jammus growth be hindered just for the sake of this 370 and jusy bcoz they are a part of a state j&k..thank god that india has a democracy had it been china in this regard they wud hve long done and dusted it fcking and shitting over united nation resolutions and pak and whatsoever any country which came thr way....thats y even being an indian i love the chinese attitude of bossing the world.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,782 Hindus dislike this
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,The will of the people can be seen from the ratio of likes and dislikes on this video! lol
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,The old geezer has lost his marbles 😂😂
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Yashwant Sinha looking like a bitter fool.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"SINH YOU NOTHING BUT A PURE LOSER,LOSER,LOSER, LOSER,"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,90% INDIAN ARE STUPID... NO WONDER IF PPL DONT UNDER WHAT HE IS SAYING.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Nobody even raised single comment on this, everyone is feared to say Indian tht u r doing wrong instead thy say u r always right. USA told this is internal matter so thy won't interfere. This is new India, no one  can stop now"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Namak kharab
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,har jagah chutiyapa.........karte rhte ho
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Bloomberg quint it seems u love such guys
c'mon sudhar jao"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Grapes are sour...
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,भगोड़ा साला
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,How do you say that the “ people of India had promised to the people of Kashmir.. “.. you are timid and afraid of Pakistan and US..
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Ghanta unwise , stop politics by you seat at home ideal useless fellow"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Fuck your own ass MC
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"This guy is like a prostrate issue 
Iss ko Uthana hai lekin uthta bhi nahi aur Lund paresan kar raha hain"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,This is why I call this budhau bhosdike
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Yashwant sinha was one of the proponents of scrapping Art 370 during Vajpayee govt when he was a foreign minister - he is a turncoat now since he hasn't been given a portfolio. What a horrible politician! its sad that we have folks like this still being interviewed by Quint.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,This man is nuts and going through depression. He should be treated
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,You old man gone out of your mind..
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Sinha can go play hide and fuck himself
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,You no nothing
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Is he stupid or he has some personal agenda ?
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,I fail to understand...that such a person who was once finance minister...can stoop so low merely because he has to appose Modi Govt.....
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Us samay jab atal ji ke manifesto me abolition of 370 tha us waqt maze se yashwant satta ke maje le rha tha....
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Mr. Sinha...enough of ur rubbish..u just lost ur mind...
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,What a shameless  politician  ! He is willing to  be a traitor rather than agree that  his old party did well!
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Suck it up Sinha... You can shove it up and crib all you want... You just wait and watch what implications are going to happen... 😂
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Indian Govt. has made changes to Indian Constitution. They have the right to change whatever they want in their constitution if the bill passes with majority. It's better countries too to look at their own bills/laws/ammendments and not poke around in another countries constitutional matters.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Something sensible at last!!
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Fuck quint
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Yashwant should take Barkha and move to Clifton in Karachi.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Shut you moron
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Real terrorist of India
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"sooner or later India will repent on what it did, being greater in power does nt makes u a super power, learn from the past, What America gained from the Afghan war?"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"kashmir has done lot of bleeding of India on human life and economic front it was a perpitual headache for last 70 yrs means 3.5 genrations,govt has done a great job which no ealier govt dared,kudos to present  govt. for fulfilling the agenda."
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Shut up....
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Cry baby Mr. Sinha.....opportunist of grade A. Keep crying!
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Chutiyo ka sardar yaswant sinha
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Who are these people who don't accept? People of Jammu and Ladakh never wanted to be with Kashmir as they were treated like shit. This b@$tard Sinha is trying to provoke people to get into violence to protest against this. Coming to international implication, who the hell has the face to question India - the USA, UK, France, Russia, China, UN? Can you name one?"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Mr. Shinha those who has guts can nly write history.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,😂 ye aadmi hagta hi hai muh se
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Yashwant sinha is irrelevant in this day. He too wants the J&K problem to drag on so he can tay relevant. His opinion is worthless.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Yashwant sinhas jealousy is showing in his response. He can't bear it that PM Modi is getting the credit for this step. Yashwant sinha is another traitor. Good that he's not in the government. Cunning traitor.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Till 1990 there was not problem. From 1990 Pakistan sponsored terrorism in J&K and drove out all Hindus out of the valley.
Pakistan tried to annexe Kashmir through proxy war.
Since the removal of article 370, Kashmir is unconditionally part of India. Any problem in Kashmir is an internal problem of India.
Further removal of article 370 is a demorsalizing event for Terrorists and Pakistan as the sole purpose for which the terrorism was sponsored is defeated.
Bad luck Pakistan and Paid Media"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Sinha I have a question, u want to be a PM candidate isn't? So which party is going to support u?? BJP for sure will not entertain u neither shall congress so without anyone u alone will contest and become PM??"
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Aise aise matherchod Netao ne raj kiya hum pe ...behan ke lodde 1990 mai sab ki ma mar gai thi koi Gandu nahi bolla uss time
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,This guy has no CREDIBILITY. The same guy who helped INDIA UNDER vAJPAYEE TO RECONCILE NUCLEAR STATUS AND NOW SAYS ITS UNWISE. MODI MUST BE DOING SOMETHING TO SCREW ALL THESE PEOPLE
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,quint is false propaganda and agendabaz media hence can not be trusted....this guy Sinha is power hungry guy...nice match quint+ys
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,He is real politician who has to discredit other at any cost I don't agree with him. This is the best time to do when all nations are tightening their boundaries not leaving a room for miscalculations.
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,"Yaswant sinha has got his personal graduges against shah and modi ,so he only opposes  irrespective of issue ."
F3Usk8prmKo,Yashwant Sinha On Article 370 &amp; Jammu And Kashmir,Traitor kick this guy out of country. Nothing happened by demonitization . You are dangerous to Country . The will of people of India.
